"Date & Time","Event Reference","Subject","Reference","Type"
"07/03/2024 10:51","SEC000478","NEW INCIDENT: SEC000478 - Security & Crime - Violence - Verbal Abuse","1904","Email"
"07/03/2024 10:51","SEC000477","NEW INCIDENT: SEC000477 - Security & Crime - Violence - Verbal Abuse","1900","Email"
"07/03/2024 10:50","AA000476","NEW INCIDENT: AA000476 - Alarm Activations - Activated Alarms - Alarm Not Set","1896","Email"
"07/03/2024 10:49","AA000475","NEW INCIDENT: AA000475 - Alarm Activations - Activated Alarms - Alarm Not Set","1892","Email"
"01/03/2024 10:25","SEC000474","NEW INCIDENT: SEC000474 - Security & Crime - Violence - Verbal Abuse","1888","Email"
"01/03/2024 10:17","SEC000473","NEW INCIDENT: SEC000473 - Security & Crime - Violence - Verbal Abuse","1884","Email"
"01/03/2024 10:15","SEC000472","NEW INCIDENT: SEC000472 - Security & Crime - Violence - Verbal Abuse","1880","Email"
"01/03/2024 10:14","SEC000471","NEW INCIDENT: SEC000471 - Security & Crime - Violence - Verbal Abuse","1876","Email"
"01/03/2024 10:13","SEC000470","NEW INCIDENT: SEC000470 - Security & Crime - Violence - Verbal Abuse","1872","Email"
"01/03/2024 10:11","SEC000469","NEW INCIDENT: SEC000469 - Security & Crime - Violence - Verbal Abuse","1868","Email"
"01/03/2024 10:10","SEC000468","NEW INCIDENT: SEC000468 - Security & Crime - Violence - Verbal Abuse","1864","Email"
"01/03/2024 10:09","SEC000467","NEW INCIDENT: SEC000467 - Security & Crime - Violence - Verbal Abuse","1860","Email"
"01/03/2024 10:08","SEC000466","NEW INCIDENT: SEC000466 - Security & Crime - Violence - Verbal Abuse","1856","Email"
"01/03/2024 10:07","SEC000465","NEW INCIDENT: SEC000465 - Security & Crime - Violence - Verbal Abuse","1852","Email"
"01/03/2024 10:06","AA000464","NEW INCIDENT: AA000464 - Alarm Activations - Activated Alarms - Alarm Not Set","1848","Email"
"01/03/2024 10:06","AA000463","NEW INCIDENT: AA000463 - Alarm Activations - Activated Alarms - Alarm Not Set","1844","Email"
"23/02/2024 10:36","SEC000462","NEW INCIDENT: SEC000462 - Security & Crime - Violence - Verbal Abuse","1840","Email"
"23/02/2024 10:35","SEC000461","NEW INCIDENT: SEC000461 - Security & Crime - Violence - Verbal Abuse","1836","Email"
"23/02/2024 10:34","SEC000460","NEW INCIDENT: SEC000460 - Security & Crime - Violence - Verbal Abuse","1832","Email"
"23/02/2024 10:33","SEC000459","NEW INCIDENT: SEC000459 - Security & Crime - Violence - Verbal Abuse","1828","Email"
"23/02/2024 10:31","SEC000458","-","1824","-"
"23/02/2024 10:30","SEC000457","-","1820","-"
"23/02/2024 10:29","SEC000456","-","1816","-"
"23/02/2024 10:28","SEC000455","-","1812","-"
"23/02/2024 10:28","SEC000454","-","1808","-"
"23/02/2024 10:27","AA000453","-","1804","-"
"23/02/2024 10:26","AA000452","-","1800","-"
"19/02/2024 11:35","SEC000451","-","1796","-"
"19/02/2024 11:34","SEC000450","-","1792","-"
"19/02/2024 11:33","SEC000449","-","1788","-"
"19/02/2024 11:32","SEC000448","-","1784","-"
"19/02/2024 11:30","SEC000447","-","1780","-"
"19/02/2024 11:29","SEC000446","-","1776","-"
"19/02/2024 11:28","SEC000445","-","1772","-"
"19/02/2024 11:27","SEC000444","-","1768","-"
"19/02/2024 11:27","SEC000443","-","1764","-"
"19/02/2024 11:26","AA000442","-","1760","-"
"19/02/2024 11:25","AA000441","-","1756","-"
"16/02/2024 16:38","SEC000440","-","1752","-"
"16/02/2024 16:37","SEC000439","-","1748","-"
"16/02/2024 16:36","SEC000438","-","1744","-"
"16/02/2024 16:35","SEC000437","-","1740","-"
"16/02/2024 16:33","SEC000436","-","1736","-"
"16/02/2024 16:32","SEC000435","-","1732","-"
"16/02/2024 16:31","SEC000434","-","1728","-"
"16/02/2024 16:30","SEC000433","-","1724","-"
"16/02/2024 16:30","SEC000432","-","1720","-"
"16/02/2024 16:29","AA000431","-","1716","-"
"16/02/2024 16:28","AA000430","-","1712","-"
"16/02/2024 11:06","SEC000429","-","1708","-"
"16/02/2024 11:05","SEC000428","-","1704","-"
"16/02/2024 11:04","SEC000427","-","1700","-"
"16/02/2024 11:03","SEC000426","-","1696","-"
"16/02/2024 11:01","SEC000425","-","1692","-"
"16/02/2024 11:00","SEC000424","-","1688","-"
"16/02/2024 10:59","SEC000423","-","1684","-"
"16/02/2024 10:58","SEC000422","-","1680","-"
"16/02/2024 10:58","SEC000421","-","1676","-"
"16/02/2024 10:57","AA000420","-","1672","-"
"16/02/2024 10:56","AA000419","-","1668","-"
"15/02/2024 14:08","AIA000418","-","1664","-"
"09/02/2024 16:04","SEC000417","-","1660","-"
"06/02/2024 20:41","SEC000416","-","1656","-"
"06/02/2024 20:39","SEC000415","-","1652","-"
"06/02/2024 20:37","SEC000414","-","1648","-"
"06/02/2024 20:35","SEC000413","-","1644","-"
"06/02/2024 20:33","SEC000412","-","1640","-"
"06/02/2024 20:32","SEC000411","-","1636","-"
"06/02/2024 20:31","SEC000410","-","1632","-"
"06/02/2024 20:30","SEC000409","-","1628","-"
"06/02/2024 20:29","SEC000408","-","1624","-"
"06/02/2024 20:28","AA000407","-","1620","-"
"06/02/2024 20:28","AA000406","-","1616","-"
"06/02/2024 20:15","SEC000405","-","1612","-"
"06/02/2024 20:08","SEC000404","-","1608","-"
"06/02/2024 16:22","SEC000403","-","1604","-"
"06/02/2024 16:19","SEC000402","-","1600","-"
"06/02/2024 11:17","SEC000401","-","1596","-"
"06/02/2024 10:35","SEC000400","-","1592","-"
"06/02/2024 10:27","SEC000399","-","1588","-"
"02/02/2024 16:09","SEC000398","-","1584","-"
"02/02/2024 12:57","SEC000397","-","1580","-"
"02/02/2024 12:55","SEC000396","-","1576","-"
"02/02/2024 12:53","SEC000395","-","1572","-"
"02/02/2024 12:47","SEC000394","-","1568","-"
"02/02/2024 12:45","SEC000393","-","1564","-"
"02/02/2024 12:43","SEC000392","-","1560","-"
"02/02/2024 12:42","SEC000391","-","1556","-"
"02/02/2024 12:36","SEC000390","-","1552","-"
"02/02/2024 12:34","SEC000389","-","1548","-"
"02/02/2024 12:32","SEC000388","-","1544","-"
"02/02/2024 12:30","SEC000387","-","1540","-"
"02/02/2024 12:19","SEC000386","-","1536","-"
"02/02/2024 12:17","SEC000385","-","1532","-"
"02/02/2024 12:16","SEC000384","-","1528","-"
"02/02/2024 12:15","SEC000383","-","1524","-"
"02/02/2024 12:05","SEC000382","-","1520","-"
"02/02/2024 11:37","SEC000381","-","1516","-"
"02/02/2024 11:34","SEC000380","-","1512","-"
"02/02/2024 11:32","SEC000379","-","1508","-"
"02/02/2024 11:31","SEC000378","-","1504","-"
"02/02/2024 11:29","SEC000377","-","1500","-"
"18/07/2024 12:29","-","-","1496","-"
"18/07/2024 12:29","-","-","1492","-"
"18/07/2024 12:29","-","-","1488","-"
"18/07/2024 12:29","-","-","1484","-"
"18/07/2024 12:29","-","-","1480","-"
"18/07/2024 12:29","-","-","1476","-"
"18/07/2024 12:29","-","-","1472","-"
"18/07/2024 12:29","-","-","1468","-"
"18/07/2024 12:29","-","NEW INCIDENT: SEC000368 - Security & Crime - Violence - Verbal Abuse","1464","Email"
"18/07/2024 12:29","-","-","1460","-"
"18/07/2024 12:29","-","-","1452","-"
"18/07/2024 12:29","-","-","1448","-"
"18/07/2024 12:29","-","-","1444","-"
"18/07/2024 12:29","-","-","1440","-"
"18/07/2024 12:29","-","-","1436","-"
"18/07/2024 12:29","-","-","1432","-"
"18/07/2024 12:29","-","-","1428","-"
"18/07/2024 12:29","-","-","1424","-"
"02/02/2024 10:11","SEC000357","-","1420","-"
"02/02/2024 10:07","SEC000356","-","1416","-"
"02/02/2024 10:04","SEC000355","-","1412","-"
"02/02/2024 10:02","SEC000354","-","1408","-"
"02/02/2024 09:57","SEC000353","-","1404","-"
"02/02/2024 09:54","SEC000352","-","1400","-"
"02/02/2024 09:52","SEC000351","-","1396","-"
"02/02/2024 09:47","SEC000350","-","1392","-"
"02/02/2024 09:45","SEC000349","-","1388","-"
"02/02/2024 09:32","SEC000348","-","1384","-"
"02/02/2024 09:31","SEC000347","-","1380","-"
"02/02/2024 09:29","SEC000346","-","1376","-"
"02/02/2024 09:19","SEC000345","-","1372","-"
"02/02/2024 09:17","SEC000344","-","1368","-"
"02/02/2024 09:13","SEC000343","-","1364","-"
"31/01/2024 16:41","SEC000342","-","1360","-"
"31/01/2024 16:33","SEC000341","-","1356","-"
"31/01/2024 16:32","SEC000340","-","1352","-"
"31/01/2024 16:30","SEC000339","-","1348","-"
"31/01/2024 16:27","SEC000338","-","1344","-"
"31/01/2024 16:26","SEC000337","-","1340","-"
"31/01/2024 16:24","SEC000336","-","1336","-"
"31/01/2024 16:22","SEC000335","-","1332","-"
"31/01/2024 16:21","SEC000334","-","1328","-"
"31/01/2024 16:20","SEC000333","-","1324","-"
"31/01/2024 16:19","SEC000332","-","1320","-"
"31/01/2024 16:19","SEC000331","-","1316","-"
"31/01/2024 16:17","AA000330","-","1312","-"
"31/01/2024 16:17","AA000329","-","1308","-"
"31/01/2024 14:39","AA000328","-","1304","-"
"31/01/2024 14:13","SEC000327","-","1300","-"
"31/01/2024 14:11","SEC000326","-","1296","-"
"31/01/2024 14:09","SEC000325","-","1292","-"
"31/01/2024 14:06","SEC000324","-","1288","-"
"31/01/2024 14:04","SEC000323","-","1284","-"
"31/01/2024 14:02","SEC000322","-","1280","-"
"31/01/2024 13:52","SEC000321","-","1276","-"
"31/01/2024 13:51","SEC000320","-","1272","-"
"31/01/2024 13:49","SEC000319","-","1268","-"
"31/01/2024 13:22","SEC000318","-","1264","-"
"31/01/2024 13:20","SEC000317","-","1260","-"
"31/01/2024 13:19","SEC000316","-","1256","-"
"31/01/2024 13:17","SEC000315","-","1252","-"
"31/01/2024 13:16","SEC000314","-","1248","-"
"31/01/2024 13:15","SEC000313","-","1244","-"
"31/01/2024 13:14","SEC000312","-","1240","-"
"31/01/2024 13:13","SEC000311","-","1236","-"
"31/01/2024 13:12","AA000310","-","1232","-"
"31/01/2024 13:11","AA000309","-","1228","-"
"29/01/2024 12:33","SEC000307","-","1224","-"
"29/01/2024 12:31","SEC000306","-","1220","-"
"29/01/2024 10:34","SEC000305","-","1216","-"
"25/01/2024 13:38","SEC000304","-","1212","-"
"25/01/2024 13:36","SEC000303","-","1208","-"
"25/01/2024 13:33","SEC000302","-","1204","-"
"25/01/2024 13:32","SEC000301","-","1200","-"
"25/01/2024 13:30","SEC000300","-","1196","-"
"25/01/2024 13:28","SEC000299","-","1192","-"
"25/01/2024 13:28","SEC000298","-","1188","-"
"25/01/2024 13:27","SEC000297","-","1184","-"
"25/01/2024 13:25","SEC000296","-","1180","-"
"25/01/2024 13:25","SEC000295","-","1176","-"
"25/01/2024 13:23","AA000294","-","1172","-"
"25/01/2024 13:23","AA000293","-","1168","-"
"25/01/2024 13:08","SEC000292","-","1164","-"
"25/01/2024 13:07","SEC000291","-","1160","-"
"25/01/2024 13:03","SEC000290","-","1156","-"
"25/01/2024 13:02","SEC000289","-","1152","-"
"25/01/2024 13:01","SEC000288","-","1148","-"
"25/01/2024 13:00","SEC000287","-","1144","-"
"25/01/2024 12:59","SEC000286","-","1140","-"
"25/01/2024 12:58","SEC000285","-","1136","-"
"25/01/2024 12:57","AA000284","-","1132","-"
"25/01/2024 12:56","AA000283","-","1128","-"
"25/01/2024 12:53","SEC000282","-","1124","-"
"22/01/2024 14:12","SEC000281","-","1120","-"
"22/01/2024 14:10","SEC000280","-","1116","-"
"22/01/2024 14:09","SEC000279","-","1112","-"
"22/01/2024 14:07","SEC000278","-","1108","-"
"22/01/2024 14:06","SEC000277","-","1104","-"
"22/01/2024 14:05","SEC000276","-","1100","-"
"22/01/2024 14:04","SEC000275","-","1096","-"
"22/01/2024 14:03","AA000274","-","1092","-"
"22/01/2024 14:02","AA000273","-","1088","-"
"22/01/2024 13:31","SEC000272","-","1084","-"
"22/01/2024 13:29","SEC000271","-","1080","-"
"22/01/2024 13:28","SEC000270","-","1076","-"
"22/01/2024 13:26","AA000269","-","1072","-"
"22/01/2024 13:18","SEC000268","-","1068","-"
"22/01/2024 13:14","SEC000267","-","1064","-"
"22/01/2024 12:55","SEC000266","-","1060","-"
"22/01/2024 12:50","SEC000265","-","1056","-"
"22/01/2024 12:43","SEC000264","-","1052","-"
"22/01/2024 12:24","SEC000263","-","1048","-"
"19/01/2024 13:50","SEC000262","-","1044","-"
"19/01/2024 12:46","SEC000261","-","1040","-"
"19/01/2024 12:44","SEC000260","-","1036","-"
"18/07/2024 12:29","-","-","1032","-"
"18/07/2024 12:29","-","-","1028","-"
"18/07/2024 12:29","-","-","1024","-"
"19/01/2024 11:55","SEC000256","-","1020","-"
"19/01/2024 11:55","SEC000255","-","1016","-"
"19/01/2024 11:54","SEC000254","-","1012","-"
"19/01/2024 11:53","SEC000253","-","1008","-"
"19/01/2024 11:52","SEC000252","-","1004","-"
"19/01/2024 11:51","AA000251","-","1000","-"
"19/01/2024 11:51","AA000250","-","996","-"
"19/01/2024 10:36","SEC000249","-","992","-"
"19/01/2024 10:35","SEC000248","-","988","-"
"19/01/2024 10:25","SEC000247","-","984","-"
"19/01/2024 10:19","SEC000246","-","980","-"
"18/01/2024 22:49","SEC000245","-","976","-"
"18/01/2024 22:46","SEC000244","-","972","-"
"18/01/2024 22:15","SEC000243","-","968","-"
"18/01/2024 22:14","SEC000242","-","964","-"
"18/01/2024 20:26","SEC000241","-","960","-"
"16/01/2024 20:25","SEC000240","-","956","-"
"16/01/2024 17:53","SEC000239","-","952","-"
"16/01/2024 15:08","SEC000238","-","948","-"
"16/01/2024 15:07","SEC000237","-","944","-"
"16/01/2024 15:04","SEC000236","-","940","-"
"16/01/2024 15:02","SEC000235","-","936","-"
"16/01/2024 15:01","SEC000234","-","932","-"
"16/01/2024 15:00","SEC000233","-","928","-"
"16/01/2024 14:59","SEC000232","-","924","-"
"16/01/2024 14:58","AA000231","-","920","-"
"16/01/2024 14:58","AA000230","-","916","-"
"16/01/2024 14:31","SEC000229","-","912","-"
"16/01/2024 14:28","SEC000228","-","908","-"
"16/01/2024 14:26","SEC000227","-","904","-"
"16/01/2024 14:26","SEC000226","-","900","-"
"16/01/2024 14:25","SEC000225","-","896","-"
"16/01/2024 14:24","SEC000224","-","892","-"
"16/01/2024 14:23","SEC000223","-","888","-"
"16/01/2024 14:22","AA000222","-","884","-"
"16/01/2024 14:22","AA000221","-","880","-"
"16/01/2024 13:21","SEC000220","-","876","-"
"11/01/2024 15:36","AA000219","-","872","-"
"11/01/2024 10:49","SEC000218","-","868","-"
"11/01/2024 10:39","SEC000217","-","864","-"
"11/01/2024 10:35","SEC000216","-","860","-"
"10/01/2024 23:52","SEC000215","-","856","-"
"10/01/2024 23:51","SEC000214","-","852","-"
"10/01/2024 23:50","SEC000213","-","848","-"
"10/01/2024 23:49","SEC000212","-","844","-"
"10/01/2024 23:49","SEC000211","-","840","-"
"10/01/2024 23:47","AA000210","-","836","-"
"10/01/2024 23:47","AA000209","-","832","-"
"10/01/2024 22:01","SEC000208","-","828","-"
"10/01/2024 22:00","SEC000207","-","824","-"
"10/01/2024 21:59","SEC000206","-","820","-"
"10/01/2024 21:59","SEC000205","-","816","-"
"10/01/2024 21:57","AA000204","-","812","-"
"10/01/2024 21:57","AA000203","-","808","-"
"10/01/2024 21:32","SEC000202","-","804","-"
"10/01/2024 21:26","SEC000201","-","800","-"
"10/01/2024 21:23","SEC000200","-","796","-"
"10/01/2024 21:19","SEC000199","-","792","-"
"10/01/2024 21:03","SEC000198","-","788","-"
"10/01/2024 20:13","SEC000197","-","784","-"
"10/01/2024 20:09","SEC000196","-","780","-"
"10/01/2024 19:46","SEC000195","-","776","-"
"10/01/2024 19:34","SEC000194","-","772","-"
"10/01/2024 17:33","SEC000193","-","768","-"
"10/01/2024 17:32","SEC000192","-","764","-"
"10/01/2024 17:31","SEC000191","-","760","-"
"10/01/2024 17:31","SEC000190","-","756","-"
"10/01/2024 17:30","AA000189","-","752","-"
"10/01/2024 17:29","AA000188","-","748","-"
"10/01/2024 16:05","SEC000187","-","744","-"
"10/01/2024 16:03","SEC000186","-","740","-"
"10/01/2024 16:03","SEC000185","-","736","-"
"10/01/2024 16:01","AA000184","-","732","-"
"10/01/2024 16:01","AA000183","-","728","-"
"10/01/2024 15:11","SEC000182","-","724","-"
"10/01/2024 15:11","SEC000181","-","720","-"
"10/01/2024 15:09","AA000180","-","716","-"
"10/01/2024 15:09","AA000179","-","712","-"
"10/01/2024 15:01","SEC000178","-","708","-"
"10/01/2024 15:00","SEC000177","-","704","-"
"10/01/2024 14:59","AA000176","-","700","-"
"10/01/2024 14:58","AA000175","-","696","-"
"10/01/2024 14:52","SEC000174","-","692","-"
"10/01/2024 14:38","SEC000173","-","688","-"
"10/01/2024 14:30","SEC000172","-","684","-"
"10/01/2024 14:26","SEC000171","-","680","-"
"09/01/2024 22:30","SEC000170","-","676","-"
"09/01/2024 22:27","SEC000169","-","672","-"
"09/01/2024 22:26","SEC000168","-","668","-"
"09/01/2024 22:25","AA000167","-","664","-"
"09/01/2024 22:24","AA000166","-","660","-"
"09/01/2024 20:20","SEC000165","-","656","-"
"09/01/2024 20:18","SEC000164","-","652","-"
"09/01/2024 20:18","SEC000163","-","648","-"
"09/01/2024 20:16","AA000162","-","644","-"
"09/01/2024 20:16","AA000161","-","640","-"
"09/01/2024 20:10","SEC000160","-","636","-"
"18/07/2024 12:29","-","-","632","-"
"18/07/2024 12:29","-","-","628","-"
"18/07/2024 12:29","-","-","624","-"
"09/01/2024 20:03","SEC000156","-","620","-"
"09/01/2024 20:01","SEC000155","-","616","-"
"09/01/2024 20:01","SEC000154","-","612","-"
"09/01/2024 20:01","SEC000153","-","608","-"
"09/01/2024 20:00","SEC000152","-","604","-"
"09/01/2024 19:59","AA000151","-","600","-"
"09/01/2024 19:59","AA000150","-","596","-"
"09/01/2024 19:59","AA000149","-","592","-"
"09/01/2024 19:58","AA000148","-","588","-"
"09/01/2024 19:33","SEC000147","-","584","-"
"09/01/2024 19:30","AA000146","-","580","-"
"09/01/2024 19:30","AA000145","-","576","-"
"09/01/2024 18:55","SEC000144","-","572","-"
"09/01/2024 18:54","SEC000143","-","568","-"
"09/01/2024 18:53","AA000142","-","564","-"
"18/07/2024 12:29","-","-","560","-"
"18/07/2024 12:29","-","-","556","-"
"18/07/2024 12:29","-","-","552","-"
"18/07/2024 12:29","-","-","548","-"
"18/07/2024 12:29","-","-","544","-"
"18/07/2024 12:29","-","-","540","-"
"18/07/2024 12:29","-","-","536","-"
"18/07/2024 12:29","-","-","532","-"
"18/07/2024 12:29","-","-","528","-"
"18/07/2024 12:29","-","-","524","-"
"18/07/2024 12:29","-","-","520","-"
"18/07/2024 12:29","-","-","516","-"
"18/07/2024 12:29","-","-","512","-"
"18/07/2024 12:29","-","-","508","-"
"18/07/2024 12:29","-","-","504","-"
"18/07/2024 12:29","-","-","500","-"
"18/07/2024 12:29","-","-","496","-"
"18/07/2024 12:29","-","-","492","-"
"18/07/2024 12:29","-","-","488","-"
"18/07/2024 12:29","-","-","484","-"
"18/07/2024 12:29","-","-","480","-"
"18/07/2024 12:29","-","-","476","-"
"18/07/2024 12:29","-","-","472","-"
"18/07/2024 12:29","-","-","468","-"
"18/07/2024 12:29","-","-","464","-"
"18/07/2024 12:29","-","-","460","-"
"18/07/2024 12:29","-","-","456","-"
"18/07/2024 12:29","-","-","452","-"
"18/07/2024 12:29","-","-","448","-"
"18/07/2024 12:29","-","-","444","-"
"18/07/2024 12:29","-","-","440","-"
"18/07/2024 12:29","-","-","436","-"
"18/07/2024 12:29","-","-","432","-"
"18/07/2024 12:29","-","-","428","-"
"18/07/2024 12:29","-","-","424","-"
"18/07/2024 12:29","-","-","420","-"
"18/07/2024 12:29","-","-","416","-"
"18/07/2024 12:29","-","-","412","-"
"18/07/2024 12:29","-","-","408","-"
"18/07/2024 12:29","-","-","404","-"
"18/07/2024 12:29","-","-","400","-"
"18/07/2024 12:29","-","-","396","-"
"18/07/2024 12:29","-","-","392","-"
"18/07/2024 12:29","-","-","388","-"
"18/07/2024 12:29","-","-","384","-"
"18/07/2024 12:29","-","-","380","-"
"18/07/2024 12:29","-","-","376","-"
"18/07/2024 12:29","-","-","372","-"
"18/07/2024 12:29","-","-","368","-"
"18/07/2024 12:29","-","-","364","-"
"18/07/2024 12:29","-","-","360","-"
"18/07/2024 12:29","-","-","356","-"
"18/07/2024 12:29","-","-","352","-"
"18/07/2024 12:29","-","-","348","-"
"04/01/2024 18:44","AA000087","-","344","-"
"18/07/2024 12:29","-","-","340","-"
"18/07/2024 12:29","-","-","336","-"
"18/07/2024 12:29","-","-","332","-"
"18/07/2024 12:29","-","-","328","-"
"18/07/2024 12:29","-","-","324","-"
"18/07/2024 12:29","-","-","320","-"
"18/07/2024 12:29","-","-","316","-"
"18/07/2024 12:29","-","-","312","-"
"18/07/2024 12:29","-","-","308","-"
"18/07/2024 12:29","-","-","304","-"
"18/07/2024 12:29","-","-","300","-"
"18/07/2024 12:29","-","-","296","-"
"18/07/2024 12:29","-","-","292","-"
"18/07/2024 12:29","-","-","288","-"
"18/07/2024 12:29","-","-","276","-"
"18/07/2024 12:29","-","-","272","-"
"18/07/2024 12:29","-","-","268","-"
"18/07/2024 12:29","-","-","264","-"
"18/07/2024 12:29","-","-","260","-"
"18/07/2024 12:29","-","-","256","-"
"18/07/2024 12:29","-","-","252","-"
"18/07/2024 12:29","-","-","248","-"
"18/07/2024 12:29","-","-","244","-"
"18/07/2024 12:29","-","-","240","-"
"18/07/2024 12:29","-","-","236","-"
"18/07/2024 12:29","-","-","232","-"
"18/07/2024 12:29","-","-","228","-"
"18/07/2024 12:29","-","-","224","-"
"18/07/2024 12:29","-","-","220","-"
"18/07/2024 12:29","-","-","216","-"
"29/12/2023 09:14","AA000054","NEW INCIDENT: AA000054 - Alarm Activations - Activated Alarms - Alarm Not Set","212","Email"
"28/12/2023 21:01","AA000053","NEW INCIDENT: AA000053 - Alarm Activations - Activated Alarms - Alarm Not Set","208","Email"
"28/12/2023 16:17","SEC000052","NEW INCIDENT: SEC000052 - Security & Crime - Violence - Verbal Abuse","204","Email"
"28/12/2023 15:23","SEC000051","NEW INCIDENT: SEC000051 - Security & Crime - Violence - Verbal Abuse","200","Email"
"28/12/2023 12:50","OP000050","NEW INCIDENT: OP000050 - Operations - Complaints - Cleaning Complaint","196","Email"
"28/12/2023 12:26","SEC000049","NEW INCIDENT: SEC000049 - Security & Crime - Violence - Verbal Abuse","192","Email"
"28/12/2023 11:58","SEC000048","NEW INCIDENT: SEC000048 - Security & Crime - Violence - Verbal Abuse","188","Email"
"28/12/2023 11:56","OP000047","NEW INCIDENT: OP000047 - Operations - Complaints - Cleaning Complaint","184","Email"
"28/12/2023 11:44","SEC000046","NEW INCIDENT: SEC000046 - Security & Crime - Violence - Verbal Abuse","180","Email"
"28/12/2023 11:37","OP000045","NEW INCIDENT: OP000045 - Operations - Complaints - Cleaning Complaint","176","Email"
"28/12/2023 11:07","OP000044","NEW INCIDENT: OP000044 - Operations - Complaints - Cleaning Complaint","172","Email"
"28/12/2023 10:59","OP000043","NEW INCIDENT: OP000043 - Operations - Complaints - Cleaning Complaint","168","Email"
"28/12/2023 10:47","OP000042","NEW INCIDENT: OP000042 - Operations - Complaints - Cleaning Complaint","164","Email"
"28/12/2023 10:33","OP000041","NEW INCIDENT: OP000041 - Operations - Complaints - Cleaning Complaint","160","Email"
"28/12/2023 10:31","OP000040","NEW INCIDENT: OP000040 - Operations - Complaints - Cleaning Complaint","156","Email"
"28/12/2023 10:10","OP000039","NEW INCIDENT: OP000039 - Operations - Complaints - Cleaning Complaint","152","Email"
"28/12/2023 10:02","OP000038","NEW INCIDENT: OP000038 - Operations - Complaints - Cleaning Complaint","148","Email"
"27/12/2023 17:32","SEC000037","NEW INCIDENT: SEC000037 - Security & Crime - Violence - Verbal Abuse","144","Email"
"27/12/2023 17:15","AA000036","NEW INCIDENT: AA000036 - Alarm Activations - Alarm Reports - Carbon Monoxide Alarm","140","Email"
"27/12/2023 16:44","SEC000035","NEW INCIDENT: SEC000035 - Security & Crime - Violence - Verbal Abuse","136","Email"
"27/12/2023 16:40","SEC000034","NEW INCIDENT: SEC000034 - Security & Crime - Violence - Verbal Abuse","132","Email"
"27/12/2023 16:05","SEC000033","NEW INCIDENT: SEC000033 - Security & Crime - Violence - Verbal Abuse","128","Email"
"27/12/2023 16:02","SEC000032","NEW INCIDENT: SEC000032 - Security & Crime - Violence - Verbal Abuse","124","Email"
"27/12/2023 15:38","SEC000031","NEW INCIDENT: SEC000031 - Security & Crime - Violence - Verbal Abuse","120","Email"
"27/12/2023 15:08","SEC000030","NEW INCIDENT: SEC000030 - Security & Crime - Violence - Verbal Abuse","116","Email"
"27/12/2023 15:02","SEC000029","NEW INCIDENT: SEC000029 - Security & Crime - Violence - Verbal Abuse","112","Email"
"27/12/2023 13:52","SEC000028","NEW INCIDENT: SEC000028 - Security & Crime - Violence - Verbal Abuse","108","Email"
"27/12/2023 13:20","SEC000027","NEW INCIDENT: SEC000027 - Security & Crime - Violence - Verbal Abuse","104","Email"
"27/12/2023 12:28","SEC000026","NEW INCIDENT: SEC000026 - Security & Crime - Violence - Verbal Abuse","100","Email"
"27/12/2023 12:24","SEC000025","NEW INCIDENT: SEC000025 - Security & Crime - Violence - Verbal Abuse","96","Email"
"27/12/2023 12:23","SEC000024","NEW INCIDENT: SEC000024 - Security & Crime - Violence - Verbal Abuse","92","Email"
"27/12/2023 12:16","SEC000023","-","88","-"
"27/12/2023 12:12","SEC000022","-","84","-"
"27/12/2023 11:52","SEC000021","-","80","-"
"27/12/2023 11:40","SEC000020","-","76","-"
"27/12/2023 11:38","SEC000019","-","72","-"
"27/12/2023 11:36","AA000018","-","68","-"
"27/12/2023 11:35","SEC000017","-","64","-"
"14/12/2023 14:49","AA000016","-","60","-"
"14/12/2023 14:12","SEC000015","-","56","-"
"14/12/2023 14:07","SEC000014","-","52","-"
"14/12/2023 14:01","AA000013","-","48","-"
"14/12/2023 13:50","SEC000012","-","44","-"
"14/12/2023 13:45","SEC000011","-","40","-"
"14/12/2023 13:44","SEC000010","-","36","-"
"14/12/2023 12:14","AA000009","-","32","-"
"28/11/2023 12:06","SEC000007","-","28","-"
"27/11/2023 18:03","SEC000006","-","24","-"
"27/11/2023 16:07","SEC000005","-","20","-"
"24/11/2023 12:25","SEC000004","-","16","-"
"21/11/2023 13:59","SEC000003","-","12","-"
"21/11/2023 13:25","SEC000002","-","8","-"
"21/11/2023 13:24","SEC000001","-","4","-"
